SOCIETA;NUMERO_INTERNO;TARGA;NAZIONE_IMMATRICOLAZIONE;GESTITO;DESCRIZIONE;TIPO_VEICOLO;CASA_COSTRUTTRICE;TIPO_SERVIZIO;TIPO_SPECIFICA;SEDE_GESTIONE;AUTISTA_SEDE;AUTISTA_CODICE;SECONDO_AUTISTA_SEDE;SECONDO_AUTISTA_CODICE;NUMERO_INTERNO_ABBINATO;FORNITORE_CLIFOR;FORNITORE;DATA_ACQUISTO;DATA_IMMATRICOLAZIONE;OPERATORE;DISPONENTE;MOTORE_TIPO;MOTORE_NUMERO;KW;TELAIO_NUMERO;NUMERO_PIC;PORTATA;TARA;PESO_RIMORCHIABILE;PASSO;LUNGHEZZA_ESTERNA;LUNGHEZZA_INTERNA;LARGHEZZA_ESTERNA;LARGHEZZA_INTERNA;ALTEZZA_ESTERNA;ALTEZZA_INTERNA_ANTERIORE;ALTEZZA_INTERNA_POSTERIORE;CUBAGGIO;LIMITATORE_VELOCITA;RETARDER;RETARDER_TIPO;RALLA_TIPO;RALLA_DESCRIZIONE;RALLA_ALTEZZA;RALLA_ALTEZZA_MINIMA;RALLA_ALTEZZA_MASSIMA;ALLESTIMENTO;PIANALE;PORTA_POSTERIORE;ALZA_ABBASSA;SERBATOIO_1_LITRI;SERBATOIO_1_CENTIMETRI;SERBATOIO_2_LITRI;SERBATOIO_2_CENTIMETRI;SERBATOIO_LT_PER_CM;KM_PER_LITRO_MINIMO;KM_PER_LITRO_MASSIMO;GO_BOX;GO_BOX_DATA_MONTAGGIO;GO_BOX_NUMERO;GO_BOX_NOTE;SUPERTECH;SUPERTECH_DATA_MONTAGGIO;SUPERTECH_NOTE;NUMERO_CELLULARE;NUMERO_SATELLITARE;NUMERO_TRANSPONDER;PROTOCOLLO_MESSAGGI_SATELLITARE;TIPO_DISCHI;COLORE;PUBBLICITA;CHIUSURA_TIPO;CHIUSURA_MONTAGGIO;PRESA_A_TERRA;PRESA_A_TERRA_TIPO;DOPPIO_TETTO;ADR;KIT_AUSTRIA;REVISIONE_STATO;REVISIONE_DATA_PRENOTAZIONE;REVISIONE_DATA_REVISIONE;REVISIONE_NOTE;PIANO_MANUTENZIONE;CORREZIONE_KM;ECOPUNTI;ALIENATO;ALIENATO_DATA;ALIENATO_MOTIVO;ALIENATO_DESTINAZIONE;ALIENATO_VALUTA;ALIENATO_IMPORTO;RICAVO_GRUPPO;RICAVO_CONTO;RICAVO_SOTTOCONTO;LICENZA_CONTO_TERZI;LICENZA_INTRACOMUNITARIA;CISTERNA_SCOMPARTI_NUMERO;CISTERNA_SCARICO_ATTREZZATURA;CISTERNA_SCARICO_DISPOSITIVI;CISTERNA_SCARICO_REGIME;CISTERNA_VALVOLA;CISTERNA_RISCALDAMENTO;CISTERNA_SERPENTINE;CISTERNA_VASCHETTE;COSTO_KM;KM_ANNUI;NOME_FILE_FOTO;NOTE;INSERT_UTENTE;INSERT_DATA_ORA;UPDATE_UTENTE;UPDATE_DATA_ORA;SOCIETA_OFFICINA;TIPO_SATELLITARE;ID;RIFIUTI;UTILIZZO_GPRS;TIPO_SMS;VERSIONE_SOFTWARE_BORDO;VERSIONE_SOFTWARE_BORDO_DATA_ORA;VERSIONE_SOFTWARE_BORDO_DATA_ORA_RILEVAZIONE;CISTERNA_ADR_CODICE_CISTERNA;GO_BOX_NUMERO_PAN;WEB_TRACKING;PLANNING_ORDINE;SERBATOIO_MOTORE_AUSILIARIO_PRESENZA;SERBATOIO_MOTORE_AUSILIARIO_LITRI;CLASSE_EMISSIONE;DATA_PRIMA_IMMATRICOLAZIONE;CODICE_ESTERNO;DA_SINCRONIZZARE_IN_MOVO;MOVO_APPARATO;SINCRONIZZAZIONE_IN_MOVO_AVVENUTA;CINGHIE_FISSE;KM_PER_LITRO_MINIMO_UREA;KM_PER_LITRO_MASSIMO_UREA;RILEVAZIONE_DATE_ORE_EFFETTIVE_DISPOSIZIONE;CODICE_ILU_OLD;ALTEZZA_INTERNA_LATERALE_ANTERIORE;ALTEZZA_INTERNA_LATERALE_POSTERIORE;CDC;INVIO_VIAGGI_BORDO;PRESENZA_GANCI_NAVE;GESTIONE_HUPAC;PROFILO_SAGOMA_LIMITE;COMPATIBILITA_CON_CARRO;ALTEZZA_SELLETTA;OMOLOGAZIONE_VELOCITA;CODICE_ILU;CAPACITA_DI_CARICO;TIPO_CARBURANTE;VALORE_ACQUISTO;TIPO_ALIMENTAZIONE;IDENTIFICATIVO_ESTERNO;MODELLO;POSIZIONE_INIZIALE_DATA_ORA;POSIZIONE_INIZIALE_INDIRIZZO;POSIZIONE_INIZIALE_CAP;POSIZIONE_INIZIALE_LOCALITA;POSIZIONE_INIZIALE_SITO;POSIZIONE_INIZIALE_PROVINCIA;POSIZIONE_INIZIALE_NAZIONE;POSIZIONE_INIZIALE_ZONA;POSIZIONE_INIZIALE_LATITUDINE;POSIZIONE_INIZIALE_LONGITUDINE;TACHIMETRO_TACHIGRAFO;CONTAORE_1;CONTAORE_2;CONTAORE_3;PIANO_MANUTENZIONE_NEW;CISTERNA_TIPO_MATERIALE_DI_COSTRUZIONE;FOTO
11;        11;EN645TM;I;S;SCANIA R480 Euro5;TR;SC;NN;NULL;02;NULL;NULL;NULL;NULL;NULL;F;1150;2012-09-10 00:00:00.000;2012-09-10 00:00:00.000;48;NULL;NULL;NULL;353;VLUR4X20009170980;NULL;NULL;7350;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;625.00;0.00;0.00;0.00;0.00;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2023-03-28 00:00:00.000;MTS MATTINO- ING GUIDOLINI;SC1;NULL;5;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;34396/1018158;M/00074128;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2012-09-11 08:39:00.000;ANDREAGUANDALINI;2023-03-28 16:10:14.000;11;MX;832;N;NULL;NULL;00002.00003.00006.00000;2010-10-08 01:12:00.000;2012-09-15 12:49:00.000;NULL;NULL;N;0;N;NULL;5;2012-09-10 00:00:00.000;EN645TM;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        12;FG873RK;I;S;MAN 440 Super Light;TS;MN;MP;TRA;02;SE;743;NULL;NULL;NULL;F;186;2011-02-03 00:00:00.000;2018-04-20 00:00:00.000;NULL;05;NULL;NULL;NULL;WMA08SZZ2BM567217;NULL;NULL;6500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;450.00;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-11-05 00:00:00.000;MTS MATTINA ING ZURLO;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104017;M/00088879/1085897;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2018-04-21 10:25:19.000;STEFANO;2022-11-05 18:42:01.000;11;MX;1300;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;5;2018-04-20 00:00:00.000;FG873RK;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        13;FM910LT;I;S;SCANIA R450 Euro6 New Generation;TR;SC;NN;TRA;02;SE;878;NULL;NULL;NULL;F;1150;2018-03-08 00:00:00.000;2018-03-08 00:00:00.000;PA;35;NULL;NULL;360;YS2R4X20009234658;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;550.00;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-05-02 00:00:00.000;MTS POMERIGGIO BERGAMASCHI;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104012;M/00088879/1085892;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;SILVIA;2018-03-08 10:58:07.000;FILIPPO;2023-01-30 10:58:46.000;11;MX;1293;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;C;2018-03-08 00:00:00.000;FM910LT;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        14;GG229SZ;I;S;SCANIA R450 Euro6D New Generation;TS;SC;NN;TRA;02;SE;643;NULL;NULL;NULL;F;1150;2022-02-25 00:00:00.000;2022-02-25 00:00:00.000;NULL;05;NULL;NULL;360;YS2R4X20005644172;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;550.00;NULL;NULL;NULL;NULL;3.00;4.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;alcoa diamantati;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2023-02-18 00:00:00.000;MTS MATTINA. ING BERGAMASCHI;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M/00088879/1085863;103783;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2022-02-25 16:56:52.000;STEFANO;2023-02-18 22:35:00.000;11;MX;1779;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;D;2022-02-25 00:00:00.000;GG229SZ;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;95000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        15;FZ639YR;I;S;SCANIA R450 Euro6D New Generation;TS;SC;NN;TRA;02;SE;583;NULL;NULL;NULL;F;1150;2020-09-17 00:00:00.000;2020-09-17 00:00:00.000;NULL;05;NULL;NULL;360;YS2R4X20005594923;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;700.00;NULL;NULL;NULL;NULL;3.00;4.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;alcoa diamantati;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-09-19 00:00:00.000;MTS POMERIGGIO ING MALINCONICO;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104033;M/00088879/1085913;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2020-09-18 19:24:41.000;UMBERTO;2022-11-28 07:59:36.000;11;MX;1607;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;D;2020-09-17 00:00:00.000;FZ639YR;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;96600,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        16;GM964FM;I;S;MAN TGX 18.470 EURO 6e;TS;MN;MP;NULL;02;SE;881;NULL;NULL;NULL;F;186;2023-02-20 00:00:00.000;2023-02-20 00:00:00.000;NULL;NULL;NULL;NULL;346;WMA06KZZXPP211352;con compressore;NULL;7450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;SAF HOLLAND;NULL;NULL;NULL;NULL;NULL;N;N;490.00;NULL;370.00;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2023-02-20 00:00:00.000;NUOVO;NULL;NULL;5;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;185881;M/00102538/1163557;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2023-02-27 11:51:19.000;MAX;2023-04-03 15:30:34.000;11;MX;1909;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;I;2023-02-20 00:00:00.000;GM964FM;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;89000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        17;GG230SZ;I;S;SCANIA R450 Euro6D New Generation;TS;SC;NN;TRA;02;SE;824;NULL;NULL;NULL;F;1150;2022-02-25 00:00:00.000;2022-02-25 00:00:00.000;NULL;05;NULL;NULL;360;YS2R4X20005643659;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;550.00;NULL;NULL;NULL;NULL;3.00;4.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;alcoa diamantati;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2023-02-18 00:00:00.000;MTS MATTINA. ING GIORGIA D'AMICO;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M/00088879/1086977;104069;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2022-02-25 17:08:07.000;STEFANO;2023-02-18 22:27:09.000;11;MX;1780;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;D;2022-02-25 00:00:00.000;GG230SZ;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;95000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        18;FZ580EV;I;S;SCANIA R450 Euro6D New Generation;TS;SC;NN;TRA;02;SE;792;NULL;NULL;NULL;F;1150;2020-07-01 00:00:00.000;2020-07-01 00:00:00.000;NULL;35;NULL;NULL;360;YS2R4X20009269648;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;500.00;NULL;500.00;NULL;NULL;3.00;4.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;alcoa diamantati;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-07-07 00:00:00.000;MTS  MATTINA;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104043;M/00088879/1085923;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2020-07-03 09:41:14.000;ANDREAG;2022-07-13 16:39:38.000;11;MX;1550;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;D;2020-07-01 00:00:00.000;FZ580EV;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;95000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        19;FZ581EV;I;S;SCANIA R450 Euro6D New Generation;TS;SC;NN;TRA;02;SE;208;NULL;NULL;NULL;F;1150;2020-07-01 00:00:00.000;2020-07-01 00:00:00.000;FA;30;NULL;NULL;360;YS2R4X20009269810;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;500.00;NULL;500.00;NULL;NULL;3.00;4.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;alcoa diamantati;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-07-09 00:00:00.000;MTS  MATTINA D'AMICO;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104041;M/00088879/1085921;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2020-07-03 09:42:48.000;FABRIZIO;2022-08-20 12:58:58.000;11;MX;1551;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;D;2020-07-01 00:00:00.000;FZ581EV;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;95000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        20;FZ582EV;I;S;SCANIA R450 Euro6D New Generation;TS;SC;NN;TRA;02;SE;111;NULL;NULL;NULL;F;1150;2020-07-01 00:00:00.000;2020-07-01 00:00:00.000;FA;35;NULL;NULL;360;YS2R4X20009269926;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;500.00;NULL;500.00;NULL;NULL;3.00;4.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;alcoa diamantati;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-09-07 00:00:00.000;MTS  MATTINA D'AMICO;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104037;M/00088879/1085917;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2020-07-03 09:44:22.000;FILIPPO;2022-10-03 16:15:29.000;11;MX;1552;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;D;2020-07-01 00:00:00.000;FZ582EV;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;95000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        21;FW839JN;I;S;MAN TGX 18.460 EURO 6c;TR;MN;MP;NULL;02;NULL;NULL;NULL;NULL;NULL;F;186;2019-04-08 00:00:00.000;2019-04-08 00:00:00.000;MN;35;NULL;NULL;353;WMA06XZZXKM827852;NULL;NULL;7500;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;490.00;NULL;370.00;NULL;NULL;2.90;3.50;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;LEGA ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-05-31 00:00:00.000;MTS POMERIGGIO ING. DEBORAH LA FRANCA;NULL;NULL;5;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;RESTITUITA 11/03/23;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2019-04-10 22:55:39.000;STEFANO;2023-03-11 09:41:51.000;11;MX;1452;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;C;2019-04-08 00:00:00.000;FW839JN;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;83500,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;0x
11;        22;GM965FM;I;S;MAN TGX 18.470 EURO 6e;TS;MN;MP;NULL;02;SE;744;NULL;NULL;NULL;F;186;2023-02-20 00:00:00.000;2023-02-20 00:00:00.000;NULL;35;NULL;NULL;346;WMA06KZZ2PP211698;con compressore;NULL;7450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;A;SAF HOLLAND;NULL;NULL;NULL;NULL;NULL;N;N;490.00;NULL;370.00;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALCOA;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2023-02-20 00:00:00.000;NUOVO;NULL;NULL;5;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;185897;M/00102538/1163573;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2023-02-27 11:57:16.000;STEFANO;2023-04-01 09:08:10.000;11;MX;1911;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;I;2023-02-20 00:00:00.000;GM965FM;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;89000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        23;EN489DY;I;S;IVECO 450 Euro 5 Super Light;TS;FI;MP;TRA;02;SE;624;NULL;NULL;NULL;NULL;NULL;2018-05-25 00:00:00.000;2013-01-03 00:00:00.000;IV;05;NULL;NULL;309;WJMM1VTH40C256906;NULL;44000;6550;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;B;NULL;1.35;NULL;NULL;NULL;NULL;N;N;400.00;NULL;70.00;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALCOA DIAMANTATI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-06-18 00:00:00.000;MTS MATTINA - ING D'AMICO GIORGIA;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104039;M00088879/1085919;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2018-05-26 08:43:38.000;MAICOL;2022-09-12 11:42:42.000;11;MX;1353;N;NULL;NULL;00004 00010 00002 00015;2010-10-08 01:12:00.000;2018-07-10 11:38:00.000;NULL;NULL;N;0;N;NULL;5;2013-01-03 00:00:00.000;EN489DY;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        24;EF599MC;I;S;IVECO 420 Euro 5 Super Light;TR;FI;MP;NULL;02;SE;773;NULL;NULL;NULL;NULL;NULL;2018-05-25 00:00:00.000;2018-05-25 00:00:00.000;IV;05;NULL;NULL;309;WJMM1VSH404376304;NULL;44000;6450;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;B;NULL;1.35;NULL;NULL;NULL;NULL;N;N;250.00;NULL;NULL;NULL;NULL;NULL;NULL;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;ALCOA DIAMANTATI;BIANCO;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2022-05-28 00:00:00.000;MTS mattina Stefania Zurlo;MO;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;104034;M/000888879/1085914;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2018-05-26 09:26:28.000;MAICOL;2022-10-03 09:49:28.000;11;MX;1354;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;5;2018-05-25 00:00:00.000;EF599MC;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;NULL;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
11;        25;GG231SZ;I;S;SCANIA R450 Euro6D New Generation;TS;SC;NN;TRA;02;SE;321;NULL;NULL;NULL;F;1150;2022-02-25 00:00:00.000;2022-02-25 00:00:00.000;NULL;30;NULL;NULL;360;YS2R4X20005643595;NULL;NULL;7750;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;N;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;N;N;550.00;NULL;NULL;NULL;NULL;3.00;4.00;N;NULL;NULL;NULL;N;NULL;NULL;NULL;NULL;NULL;NULL;alcoa diamantati;NULL;NULL;NULL;NULL;N;NULL;N;N;N;R;NULL;2023-02-18 00:00:00.000;MTS MATTINA. ING BERGAMASCHI;M4;NULL;3;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;M/00088879/1085865;103785;NULL;NULL;NULL;NULL;NULL;N;N;N;0,00;NULL;NULL;NULL;STEFANO;2022-02-25 17:14:27.000;STEFANO;2023-02-18 22:35:00.000;11;MX;1781;N;NULL;NULL;NULL;NULL;NULL;NULL;NULL;N;0;N;NULL;D;2022-02-25 00:00:00.000;GG231SZ;N;TRUCKOFFICESAT;S;NULL;NULL;NULL;1;NULL;NULL;NULL;NULL;S;N;N;NULL;NULL;0;NULL;NULL;NULL;G;95000,00;CA;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;S;NULL;NULL;NULL;NULL;NULL;NULL
